scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 15:00:24 UTC,2019-12-04 19:30:00 UTC,Manchester Utd,Tottenham,Premier League 2019/2020,2,1,"1:1, 1:0",Old Trafford,Manchester,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/manchester-united-tottenham-rcXF3QM4/
2025-08-25 15:00:23 UTC,2019-09-14 14:00:00 UTC,Wolves,Chelsea,Premier League 2019/2020,2,5,"0:3, 2:2",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/wolves-chelsea-QkKTtlc1/
2025-08-25 15:00:24 UTC,2020-02-02 16:30:00 UTC,Tottenham,Manchester City,Premier League 2019/2020,2,0,"0:0, 2:0",Tottenham Hotspur Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/tottenham-manchester-city-tnOlHb9f/
2025-08-25 15:00:24 UTC,2019-12-28 17:30:00 UTC,Norwich,Tottenham,Premier League 2019/2020,2,2,"1:0, 1:2",Carrow Road,Norwich,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/norwich-tottenham-QuTA51Ar/
2025-08-25 15:02:13 UTC,2020-01-10 20:00:00 UTC,Sheffield Utd,West Ham,Premier League 2019/2020,1,0,"0:0, 1:0",Bramall Lane,Sheffield,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/sheffield-utd-west-ham-AT0oa5WB/
2025-08-25 15:02:11 UTC,2019-08-17 14:00:00 UTC,Brighton,West Ham,Premier League 2019/2020,1,1,"0:0, 1:1",Amex Stadium,Brighton,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/brighton-west-ham-GfuRknOt/
2025-08-25 15:02:11 UTC,2020-06-24 17:00:00 UTC,Wolves,Bournemouth,Premier League 2019/2020,1,0,"0:0, 1:0",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/wolves-bournemouth-6XeUaiuD/
2025-08-25 15:02:13 UTC,2019-11-30 12:30:00 UTC,Newcastle,Manchester City,Premier League 2019/2020,2,2,"1:1, 1:1",St. James' Park,Newcastle,England,[],https://www.oddsportal.com/football/england/premier-league-2019-2020/newcastle-utd-manchester-city-YRDXjmwa/
2025-08-25 15:03:49 UTC,2020-03-07 17:30:00 UTC,Burnley,Tottenham,Premier League 2019/2020,1,1,"1:0, 0:1",Turf Moor,Burnley,England,"[{'odds_over': '2.92', 'odds_under': '1.43', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/england/premier-league-2019-2020/burnley-tottenham-ljd8bmbi/
2025-08-25 15:03:50 UTC,2020-01-12 16:30:00 UTC,Aston Villa,Manchester City,Premier League 2019/2020,1,6,"0:4, 1:2",Villa Park,Birmingham,England,"[{'odds_over': '1.40', 'odds_under': '2.95', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.71', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/england/premier-league-2019-2020/aston-villa-manchester-city-nVe6899P/
