scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-16 06:50:31 UTC,2021-01-30 17:30:00 UTC,Arsenal,Manchester Utd,Premier League 2020/2021,0,0,"0:0, 0:0",Emirates Stadium,London,England,"[{'odds_over': '2.45', 'odds_under': '1.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:50:33 UTC,2020-12-28 15:00:00 UTC,Crystal Palace,Leicester,Premier League 2020/2021,1,1,"0:0, 1:1",Selhurst Park,London,England,"[{'odds_over': '3.10', 'odds_under': '1.43', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.39', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:50:53 UTC,2020-12-21 20:00:00 UTC,Chelsea,West Ham,Premier League 2020/2021,3,0,"1:0, 2:0",Stamford Bridge,London,England,"[{'odds_over': '2.11', 'odds_under': '1.81', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.71', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:50:54 UTC,2021-01-17 14:00:00 UTC,Sheffield Utd,Tottenham,Premier League 2020/2021,1,3,"0:2, 1:1",Bramall Lane,Sheffield,England,"[{'odds_over': '3.10', 'odds_under': '1.42', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.36', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:51:13 UTC,2021-01-27 20:15:00 UTC,Manchester Utd,Sheffield Utd,Premier League 2020/2021,1,2,"0:1, 1:1",Old Trafford,Manchester,England,"[{'odds_over': '1.91', 'odds_under': '1.99', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.88', 'odds_under': '1.94', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:51:17 UTC,2020-12-27 19:15:00 UTC,Wolves,Tottenham,Premier League 2020/2021,1,1,"0:1, 1:0",Molineux Stadium,Wolverhampton,England,"[{'odds_over': '3.20', 'odds_under': '1.40', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.25', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:51:35 UTC,2020-12-28 17:30:00 UTC,Chelsea,Aston Villa,Premier League 2020/2021,1,1,"1:0, 0:1",Stamford Bridge,London,England,"[{'odds_over': '2.03', 'odds_under': '1.88', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.03', 'odds_under': '1.78', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:51:37 UTC,2021-01-01 20:00:00 UTC,Manchester Utd,Aston Villa,Premier League 2020/2021,2,1,"1:0, 1:1",Old Trafford,Manchester,England,"[{'odds_over': '1.87', 'odds_under': '2.04', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.89', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:51:59 UTC,2021-01-28 20:00:00 UTC,Tottenham,Liverpool,Premier League 2020/2021,1,3,"0:1, 1:2",Tottenham Hotspur Stadium,London,England,"[{'odds_over': '2.11', 'odds_under': '1.81', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.78', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 06:52:00 UTC,2021-02-03 20:15:00 UTC,Liverpool,Brighton,Premier League 2020/2021,0,1,"0:0, 0:1",Anfield,Liverpool,England,"[{'odds_over': '1.99', 'odds_under': '1.91', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.03', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
